mode,K,tau,disturbance_dps,command_dps,final_yaw_rate_dps,final_error_dps,final_error_ratio,error_ratio_1s,response_time_63_s,max_abs_yaw_rate_dps,saturation_ratio,settling_time_s,diverged,opposite_sign,pass,fail_reason
DR_M_G_CLOSED,0.32,0.5,15.0,-15.0,-2.7702599996737716,-12.229740000326228,0.8153160000217485,0.8853540743321928,nan,2.7702599996737716,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.5,15.0,15.0,22.642600440349458,-7.642600440349458,0.5095066960232972,0.6003785307169269,0.2,24.92044010755351,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.5,15.0,30.0,42.39048245130242,-12.390482451302418,0.4130160817100806,0.42527235388517753,0.25,44.719689652352,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.66,-15.0,-30.0,-42.39048477468265,12.390484774682648,0.41301615915608825,0.32068116855244805,0.30000000000000004,44.52533536132047,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.66,-15.0,-15.0,-22.642603288776105,7.642603288776105,0.509506885918407,0.48958074558336645,0.25,24.791580158724948,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.66,-15.0,15.0,2.7702598651745998,12.2297401348254,0.81531600898836,0.9018459865600046,nan,2.7702598651745998,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.66,-15.0,30.0,22.518141590604742,7.481858409395258,0.24939528031317526,0.3855828958412818,1.1,22.518141590604742,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.32,0.66,0.0,-30.0,-34.93714104729982,4.937141047299818,0.16457136824332727,0.031093337719832092,0.45,35.093298988779004,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.32,0.66,0.0,-15.0,-14.34963183971433,-0.6503681602856695,0.04335787735237796,0.22389363391560846,0.65,14.34963183971433,0.0,1.4500000000000002,False,False,True,
DR_M_G_CLOSED,0.32,0.66,0.0,15.0,14.34963183971433,0.6503681602856695,0.04335787735237796,0.22389363391560846,0.65,14.34963183971433,0.0,1.4500000000000002,False,False,True,
DR_M_G_CLOSED,0.32,0.66,0.0,30.0,34.93714104729982,-4.937141047299818,0.16457136824332727,0.031093337719832092,0.45,35.093298988779004,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.32,0.66,15.0,-30.0,-22.518141590604742,-7.481858409395258,0.24939528031317526,0.3855828958412818,1.1,22.518141590604742,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.32,0.66,15.0,-15.0,-2.7702598651745998,-12.2297401348254,0.81531600898836,0.9018459865600046,nan,2.7702598651745998,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.66,15.0,15.0,22.642603288776105,-7.642603288776105,0.509506885918407,0.48958074558336645,0.25,24.791580158724948,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.32,0.66,15.0,30.0,42.39048477468265,-12.390484774682648,0.41301615915608825,0.32068116855244805,0.30000000000000004,44.52533536132047,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.3,-15.0,-30.0,-63.584196390391426,33.584196390391426,1.1194732130130476,1.133531116016674,0.1,64.85885436085296,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.3,-15.0,-15.0,-28.556154069730894,13.556154069730894,0.9037436046487263,1.093098904105591,0.1,32.26238193800543,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.3,-15.0,15.0,11.655380083507573,3.3446199164924266,0.2229746610994951,0.23413024523414924,0.35000000000000003,11.655380083507573,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.3,-15.0,30.0,39.622535048538396,-9.622535048538396,0.3207511682846132,0.4859318198588279,0.15000000000000002,44.95596779398425,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.3,0.0,-30.0,-51.60336571946491,21.60336571946491,0.7201121906488304,0.7952283463764149,0.1,54.87658690137122,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.3,0.0,-15.0,-19.926953634947047,4.926953634947047,0.3284635756631365,0.47615686628806153,0.15000000000000002,22.335037727222822,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.3,0.0,15.0,19.926953634947047,-4.926953634947047,0.3284635756631365,0.47615686628806153,0.15000000000000002,22.335037727222822,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.3,0.0,30.0,51.60336571946491,-21.60336571946491,0.7201121906488304,0.7952283463764149,0.1,54.87658690137122,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.3,15.0,-30.0,-39.622535048538396,9.622535048538396,0.3207511682846132,0.4859318198588279,0.15000000000000002,44.95596779398425,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.3,15.0,-15.0,-11.655380083507573,-3.3446199164924266,0.2229746610994951,0.23413024523414924,0.35000000000000003,11.655380083507573,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.3,15.0,15.0,28.556154069730894,-13.556154069730894,0.9037436046487263,1.093098904105591,0.1,32.26238193800543,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.3,15.0,30.0,63.584196390391426,-33.584196390391426,1.1194732130130476,1.133531116016674,0.1,64.85885436085296,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.5,-15.0,-30.0,-63.58419639037271,33.58419639037271,1.1194732130124236,1.0999045205599458,0.15000000000000002,63.58419639037271,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.5,-15.0,-15.0,-28.55615406997041,13.556154069970411,0.9037436046646941,1.0877667340119175,0.15000000000000002,31.38843079447227,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.5,-15.0,15.0,12.616107319976688,2.383892680023312,0.15892617866822079,0.23361235269667896,0.55,12.616107319976688,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.5,-15.0,30.0,39.62253505000675,-9.622535050006753,0.32075116833355843,0.46639733889613877,0.2,44.60801403904329,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.5,0.0,-30.0,-51.6033657196205,21.6033657196205,0.7201121906540167,0.7828120010153481,0.15000000000000002,53.78853837248202,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.5,0.0,-15.0,-19.879207217176937,4.879207217176937,0.32528048114512914,0.46847737204804385,0.2,22.30961934287712,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.5,0.0,15.0,19.879207217176937,-4.879207217176937,0.32528048114512914,0.46847737204804385,0.2,22.30961934287712,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.5,0.0,30.0,51.6033657196205,-21.6033657196205,0.7201121906540167,0.7828120010153481,0.15000000000000002,53.78853837248202,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.5,15.0,-30.0,-39.62253505000675,9.622535050006753,0.32075116833355843,0.46639733889613877,0.2,44.60801403904329,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.5,15.0,-15.0,-12.616107319976688,-2.383892680023312,0.15892617866822079,0.23361235269667896,0.55,12.616107319976688,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.5,15.0,15.0,28.55615406997041,-13.556154069970411,0.9037436046646941,1.0877667340119175,0.15000000000000002,31.38843079447227,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.5,15.0,30.0,63.58419639037271,-33.58419639037271,1.1194732130124236,1.0999045205599458,0.15000000000000002,63.58419639037271,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.66,-15.0,-30.0,-63.5841963441493,33.5841963441493,1.1194732114716432,0.9994427388233873,0.2,63.5841963441493,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.66,-15.0,-15.0,-28.556154181875137,13.556154181875137,0.9037436121250091,0.9912027796024738,0.2,30.870694959319756,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.66,-15.0,15.0,13.33297008087637,1.66702991912363,0.11113532794157534,0.2600855784627865,0.7000000000000001,13.33297008087637,0.0,2.25,False,False,True,
DR_M_G_CLOSED,0.63,0.66,-15.0,30.0,39.62253571496238,-9.622535714962382,0.32075119049874606,0.39266851739519687,0.30000000000000004,44.48825587867088,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.66,0.0,-30.0,-51.60336578862751,21.603365788627507,0.7201121929542502,0.695335192452183,0.2,53.12741622341948,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.66,0.0,-15.0,-19.926431433159205,4.926431433159205,0.3284287622106137,0.3929589675600797,0.30000000000000004,22.237208919248534,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.66,0.0,15.0,19.926431433159205,-4.926431433159205,0.3284287622106137,0.3929589675600797,0.30000000000000004,22.237208919248534,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.66,0.0,30.0,51.60336578862751,-21.603365788627507,0.7201121929542502,0.695335192452183,0.2,53.12741622341948,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.66,15.0,-30.0,-39.62253571496238,9.622535714962382,0.32075119049874606,0.39266851739519687,0.30000000000000004,44.48825587867088,0.0,nan,False,False,True,
DR_M_G_CLOSED,0.63,0.66,15.0,-15.0,-13.33297008087637,-1.66702991912363,0.11113532794157534,0.2600855784627865,0.7000000000000001,13.33297008087637,0.0,2.25,False,False,True,
DR_M_G_CLOSED,0.63,0.66,15.0,15.0,28.556154181875137,-13.556154181875137,0.9037436121250091,0.9912027796024738,0.2,30.870694959319756,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,0.63,0.66,15.0,30.0,63.5841963441493,-33.5841963441493,1.1194732114716432,0.9994427388233873,0.2,63.5841963441493,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,-15.0,-30.0,-83.9653218602835,53.965321860283495,1.79884406200945,1.7969655145893966,0.05,83.9653218602835,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,-15.0,-15.0,-34.2429760717722,19.242976071772198,1.2828650714514798,1.3709940705939834,0.05,38.72878562560733,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,-15.0,15.0,19.939774557463547,-4.939774557463547,0.32931830383090316,0.39511921816674017,0.15000000000000002,21.53031303728367,0.0,nan,False,False,True,
DR_M_G_CLOSED,1.0,0.3,-15.0,30.0,62.53675043171209,-32.53675043171209,1.0845583477237364,1.103861329968854,0.1,65.74279483679486,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,0.0,-30.0,-73.25103614599782,43.251036145997816,1.4417012048665938,1.4472590332216355,0.05,74.61431395781143,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,0.0,-15.0,-23.52869035748648,8.528690357486479,0.5685793571657652,0.8770416308228536,0.1,30.046740365687445,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,0.0,15.0,23.52869035748648,-8.528690357486479,0.5685793571657652,0.8770416308228536,0.1,30.046740365687445,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,0.0,30.0,73.25103614599782,-43.251036145997816,1.4417012048665938,1.4472590332216355,0.05,74.61431395781143,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,15.0,-30.0,-62.53675043171209,32.53675043171209,1.0845583477237364,1.103861329968854,0.1,65.74279483679486,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,15.0,-15.0,-19.939774557463547,4.939774557463547,0.32931830383090316,0.39511921816674017,0.15000000000000002,21.53031303728367,0.0,nan,False,False,True,
DR_M_G_CLOSED,1.0,0.3,15.0,15.0,34.2429760717722,-19.242976071772198,1.2828650714514798,1.3709940705939834,0.05,38.72878562560733,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.3,15.0,30.0,83.9653218602835,-53.965321860283495,1.79884406200945,1.7969655145893966,0.05,83.9653218602835,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,-15.0,-30.0,-83.9653218602801,53.9653218602801,1.7988440620093367,1.7289075735968942,0.1,83.9653218602801,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,-15.0,-15.0,-34.24297607177712,19.24297607177712,1.2828650714518082,1.4681201769194943,0.1,37.31203428155743,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,-15.0,15.0,19.811782732541495,-4.811782732541495,0.32078551550276635,0.4375059348417553,0.2,21.58054692687434,0.0,nan,False,False,True,
DR_M_G_CLOSED,1.0,0.5,-15.0,30.0,62.53675043171351,-32.53675043171351,1.0845583477237837,1.1139339842539568,0.1,63.620372097091874,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,0.0,-30.0,-73.25103614599627,43.25103614599627,1.4417012048665423,1.410119576244296,0.1,73.25103614599627,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,0.0,-15.0,-23.528690357515636,8.528690357515636,0.568579357167709,0.948045163578554,0.15000000000000002,29.27907027260125,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,0.0,15.0,23.528690357515636,-8.528690357515636,0.568579357167709,0.948045163578554,0.15000000000000002,29.27907027260125,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,0.0,30.0,73.25103614599627,-43.25103614599627,1.4417012048665423,1.410119576244296,0.1,73.25103614599627,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,15.0,-30.0,-62.53675043171351,32.53675043171351,1.0845583477237837,1.1139339842539568,0.1,63.620372097091874,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,15.0,-15.0,-19.811782732541495,4.811782732541495,0.32078551550276635,0.4375059348417553,0.2,21.58054692687434,0.0,nan,False,False,True,
DR_M_G_CLOSED,1.0,0.5,15.0,15.0,34.24297607177712,-19.24297607177712,1.2828650714518082,1.4681201769194943,0.1,37.31203428155743,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.5,15.0,30.0,83.9653218602801,-53.9653218602801,1.7988440620093367,1.7289075735968942,0.1,83.9653218602801,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,-15.0,-30.0,-83.9653218508762,53.965321850876194,1.7988440616958732,1.6165004425545333,0.1,83.9653218508762,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,-15.0,-15.0,-34.24297607727683,19.24297607727683,1.2828650718184553,1.4235241986866478,0.15000000000000002,36.42599707976589,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,-15.0,15.0,19.875477009995336,-4.875477009995336,0.32503180066635573,0.4005536375413373,0.25,21.604689860320732,0.0,nan,False,False,True,
DR_M_G_CLOSED,1.0,0.66,-15.0,30.0,62.53675043135429,-32.53675043135429,1.0845583477118097,1.067889886846804,0.15000000000000002,62.53675043135429,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,0.0,-30.0,-73.25103614036888,43.25103614036888,1.4417012046789628,1.332594811210897,0.15000000000000002,73.25103614036888,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,0.0,-15.0,-23.52869038925446,8.52869038925446,0.5685793592836307,0.9082205125809198,0.15000000000000002,28.847808992620095,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,0.0,15.0,23.52869038925446,-8.52869038925446,0.5685793592836307,0.9082205125809198,0.15000000000000002,28.847808992620095,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,0.0,30.0,73.25103614036888,-43.25103614036888,1.4417012046789628,1.332594811210897,0.15000000000000002,73.25103614036888,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,15.0,-30.0,-62.53675043135429,32.53675043135429,1.0845583477118097,1.067889886846804,0.15000000000000002,62.53675043135429,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,15.0,-15.0,-19.875477009995336,4.875477009995336,0.32503180066635573,0.4005536375413373,0.25,21.604689860320732,0.0,nan,False,False,True,
DR_M_G_CLOSED,1.0,0.66,15.0,15.0,34.24297607727683,-19.24297607727683,1.2828650718184553,1.4235241986866478,0.15000000000000002,36.42599707976589,0.0,nan,False,False,False,FINAL_ERROR
DR_M_G_CLOSED,1.0,0.66,15.0,30.0,83.9653218508762,-53.965321850876194,1.7988440616958732,1.6165004425545333,0.1,83.9653218508762,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.3,-15.0,-30.0,-41.7153284671533,11.715328467153299,0.39051094890510996,0.4592385463586664,0.15000000000000002,43.83120084711136,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.3,-15.0,-15.0,-22.84831104384657,7.8483110438465715,0.5232207362564381,0.6575503830244088,0.15000000000000002,24.86930976809616,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.3,-15.0,15.0,0.731522722678674,14.268477277321326,0.9512318184880884,0.9774620528172061,nan,0.8525702720261386,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.3,-15.0,30.0,19.598540145985396,10.401459854014604,0.34671532846715347,0.36351616790629027,0.9500000000000001,19.598540145985396,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.3,0.0,-30.0,-32.2166100144632,2.2166100144631997,0.07388700048210665,0.04867939139983228,0.25,32.2166100144632,0.0,0.5,False,False,True,
DR_PM_G_CLOSED,0.32,0.3,0.0,-15.0,-12.400465071971773,-2.599534928028227,0.17330232853521513,0.19087552655855855,0.4,12.400465071971773,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.3,0.0,15.0,12.400465071971773,2.599534928028227,0.17330232853521513,0.19087552655855855,0.4,12.400465071971773,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.3,0.0,30.0,32.2166100144632,-2.2166100144631997,0.07388700048210665,0.04867939139983228,0.25,32.2166100144632,0.0,0.5,False,False,True,
DR_PM_G_CLOSED,0.32,0.3,15.0,-30.0,-19.598540145985396,-10.401459854014604,0.34671532846715347,0.36351616790629027,0.9500000000000001,19.598540145985396,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.3,15.0,-15.0,-0.731522722678674,-14.268477277321326,0.9512318184880884,0.9774620528172061,nan,0.8525702720261386,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.3,15.0,15.0,22.84831104384657,-7.8483110438465715,0.5232207362564381,0.6575503830244088,0.15000000000000002,24.86930976809616,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.3,15.0,30.0,41.7153284671533,-11.715328467153299,0.39051094890510996,0.4592385463586664,0.15000000000000002,43.83120084711136,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,-15.0,-30.0,-41.715328489705925,11.715328489705925,0.39051094965686417,0.3672123860061544,0.25,43.54187628998001,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,-15.0,-15.0,-22.848311070907922,7.848311070907922,0.5232207380605282,0.5583552429787185,0.2,24.596356905854638,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.5,-15.0,15.0,0.7315227221413738,14.268477277858626,0.9512318185239084,0.9937720158245732,nan,0.7315227221413738,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.5,-15.0,30.0,19.59854014418371,10.401459855816292,0.3467153285272097,0.41803872880991466,1.5,19.59854014418371,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,0.0,-30.0,-32.94759319225704,2.947593192257038,0.09825310640856794,0.02594771369331757,0.4,32.94759319225704,0.0,0.8,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,0.0,-15.0,-12.842398615946715,-2.157601384053285,0.143840092270219,0.23600508495007588,0.6000000000000001,12.842398615946715,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,0.0,15.0,12.842398615946715,2.157601384053285,0.143840092270219,0.23600508495007588,0.6000000000000001,12.842398615946715,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,0.0,30.0,32.94759319225704,-2.947593192257038,0.09825310640856794,0.02594771369331757,0.4,32.94759319225704,0.0,0.8,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,15.0,-30.0,-19.59854014418371,-10.401459855816292,0.3467153285272097,0.41803872880991466,1.5,19.59854014418371,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.5,15.0,-15.0,-0.7315227221413738,-14.268477277858626,0.9512318185239084,0.9937720158245732,nan,0.7315227221413738,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.5,15.0,15.0,22.848311070907922,-7.848311070907922,0.5232207380605282,0.5583552429787185,0.2,24.596356905854638,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.5,15.0,30.0,41.715328489705925,-11.715328489705925,0.39051094965686417,0.3672123860061544,0.25,43.54187628998001,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,-15.0,-30.0,-41.71533278954143,11.715332789541428,0.39051109298471426,0.26086903229317426,0.35000000000000003,43.450193163860924,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,-15.0,-15.0,-22.84831510441187,7.848315104411871,0.5232210069607913,0.4360158918610575,0.30000000000000004,24.422509886694044,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.66,-15.0,15.0,0.7315225993848504,14.268477400615149,0.9512318267076766,1.000317291637816,nan,0.7315225993848504,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.66,-15.0,30.0,19.598539526905633,10.401460473094367,0.34671534910314555,0.4699486840545669,2.0,19.598539526905633,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,0.0,-30.0,-33.52176104329278,3.521761043292777,0.1173920347764259,0.10166047554814668,0.55,33.52176104329278,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,0.0,-15.0,-13.189060684255255,-1.8109393157447453,0.12072928771631636,0.28827718390109697,0.8,13.189060684255255,0.0,2.6500000000000004,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,0.0,15.0,13.189060684255255,1.8109393157447453,0.12072928771631636,0.28827718390109697,0.8,13.189060684255255,0.0,2.6500000000000004,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,0.0,30.0,33.52176104329278,-3.521761043292777,0.1173920347764259,0.10166047554814668,0.55,33.52176104329278,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,15.0,-30.0,-19.598539526905633,-10.401460473094367,0.34671534910314555,0.4699486840545669,2.0,19.598539526905633,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.32,0.66,15.0,-15.0,-0.7315225993848504,-14.268477400615149,0.9512318267076766,1.000317291637816,nan,0.7315225993848504,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.66,15.0,15.0,22.84831510441187,-7.848315104411871,0.5232210069607913,0.4360158918610575,0.30000000000000004,24.422509886694044,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.32,0.66,15.0,30.0,41.71533278954143,-11.715332789541428,0.39051109298471426,0.26086903229317426,0.35000000000000003,43.450193163860924,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.3,-15.0,-30.0,-63.48191757779648,33.48191757779648,1.1160639192598827,1.1268897037675756,0.1,64.18961749711444,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.3,-15.0,-15.0,-29.242803326206833,14.242803326206833,0.9495202217471221,1.1047973933197948,0.1,31.959349487099526,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.3,-15.0,15.0,10.118736574090477,4.881263425909523,0.3254175617273016,0.326091526851377,0.6000000000000001,10.118736574090477,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.3,-15.0,30.0,38.25063078216991,-8.250630782169907,0.2750210260723302,0.42176723018517825,0.15000000000000002,42.70591690266178,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.3,0.0,-30.0,-50.86627417998319,20.866274179983193,0.6955424726661065,0.7674948891612918,0.1,53.38774669117456,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.3,0.0,-15.0,-19.924383812600457,4.924383812600457,0.3282922541733638,0.4265467503383206,0.15000000000000002,21.443556647442556,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.3,0.0,15.0,19.924383812600457,-4.924383812600457,0.3282922541733638,0.4265467503383206,0.15000000000000002,21.443556647442556,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.3,0.0,30.0,50.86627417998319,-20.866274179983193,0.6955424726661065,0.7674948891612918,0.1,53.38774669117456,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.3,15.0,-30.0,-38.25063078216991,8.250630782169907,0.2750210260723302,0.42176723018517825,0.15000000000000002,42.70591690266178,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.3,15.0,-15.0,-10.118736574090477,-4.881263425909523,0.3254175617273016,0.326091526851377,0.6000000000000001,10.118736574090477,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.3,15.0,15.0,29.242803326206833,-14.242803326206833,0.9495202217471221,1.1047973933197948,0.1,31.959349487099526,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.3,15.0,30.0,63.48191757779648,-33.48191757779648,1.1160639192598827,1.1268897037675756,0.1,64.18961749711444,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.5,-15.0,-30.0,-63.48191757760514,33.48191757760514,1.1160639192535047,1.0604546752360826,0.15000000000000002,63.48191757760514,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.5,-15.0,-15.0,-29.242803326881837,14.242803326881837,0.9495202217921225,1.053670517871662,0.15000000000000002,31.136970676418116,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.5,-15.0,15.0,11.049427957811044,3.9505720421889556,0.2633714694792637,0.3201217296557414,0.8500000000000001,11.049427957811044,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.5,-15.0,30.0,38.25063079188258,-8.250630791882578,0.27502102639608594,0.37777031127874755,0.25,42.591753473016546,0.0,nan,False,False,True,
DR_PM_G_CLOSED,0.63,0.5,0.0,-30.0,-50.866274180524385,20.866274180524385,0.6955424726841462,0.7189360320044412,0.2,52.43839525130808,0.0,nan,False,False,False,FINAL_ERROR
DR_PM_G_CLOSED,0.63,0.5,0.0,-15.0,-19.92297462294827,4.922974622948271,0.3281983081965514,0.384595030389476,0.25,21.3649720221797,0.0,nan,False,False,True,
