mode,K,tau,disturbance_dps,command_dps,l1_yaw_rate_cmd_dps,l1_yaw_rate_limit_dps,ctrl_in_yaw_rate_limit_dps,ctrl_out_yaw_rate_limit_dps,limit_transferred,delta_ff_deg,expected_delta_ff_deg,ff_uses_mode_limit,ff_scale,final_yaw_rate_dps,final_error_dps,final_error_abs_limit_dps,final_error_ratio,max_abs_yaw_rate_dps,saturation_ratio,response_time_63_s,settling_time_s,diverged,opposite_sign,pass,fail_reason
GPS_TRACKING_CLOSED,0.32,0.5,15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,19.926025152495274,-4.926025152495274,30.0,0.3284016768330183,21.542809786457912,0.0,0.25,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.5,15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,34.93121979586379,-4.93121979586379,60.0,0.16437399319545964,35.64461598196423,0.0,0.35000000000000003,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,-15.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-34.94899298984748,4.948992989847483,60.0,0.1649664329949161,35.961402716067845,0.0,0.45,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,-15.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-19.86053086893178,4.860530868931779,30.0,0.3240353912621186,21.570042028007553,0.0,0.30000000000000004,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,-15.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,0.36935698982055837,14.630643010179442,30.0,0.9753762006786295,1.4124994904808559,0.0,nan,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,-15.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,12.236874167631692,17.76312583236831,60.0,0.592104194412277,12.236874167631692,0.0,nan,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,0.0,-30.0,-29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,-59.800775541957435,-59.80077554195746,True,1.0,-24.988824655309976,-5.011175344690024,60.0,0.16703917815633412,25.004907476375095,0.0,0.8500000000000001,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,0.0,-15.0,-14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,-24.374999999999975,-24.375000000000004,True,1.0,-11.568636950973508,-3.4313630490264924,30.0,0.22875753660176615,11.568636950973508,0.0,1.05,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,0.0,15.0,14.999999999999986,59.99999999999999,59.99999999999999,59.99999999999999,True,24.374999999999975,24.375000000000004,True,1.0,11.568636950973508,3.4313630490264924,30.0,0.22875753660176615,11.568636950973508,0.0,1.05,nan,False,False,True,
GPS_TRACKING_CLOSED,0.32,0.66,0.0,30.0,29.999999999999996,59.99999999999999,59.99999999999999,59.99999999999999,True,59.800775541957435,59.80077554195746,True,1.0,24.988824655309976,5.011175344690024,60.0,0.16703917815633412,25.004907476375095,0.0,0.8500000000000001,nan,False,False,True,
